id,song,artist,songpop,artistpop,Duration,Genre
1661,See The Big Man Cry,Charlie Louvin,0.474055,0.409484,145.3971,punk
3787,If you Seek Amy,Hoodfellas,0.474055,0.44733,233.74322,rock
3995,Ali Baba,Jackie Edwards,0.474055,0.475086,189.57016,rock
4689,Sunday Cream,Juan Farcik,0.474055,0.600282,237.58322,blues
5704,Anna Bolena (1997 Digital Remaster): Alcun potria ascoltarti,Maria Callas/Gianni Raimondi/Gabriella Carturan/Plinio Clabassi/Nicola Rossi-Lemeni/Coro del Teatro alla Scala_ Milano/Noberto Mola/Orchestra del Teatro alla Scala_ Milano/Gianandrea Gavazzeni,0.474055,0.555138,255.73832,rap
7949,My Last Date (With You),Skeeter Davis,0.474055,0.515325,366.05342,hip-hop
9511,Only Human,Usher Featuring The Nu Beginning,0.474055,0.537537,313.20771,pop
2717,Yi Xiao Shi Chong Yin,Edmond Leung,0.474148,0.429545,361.24689,rock
4024,L'Aventurier,Jacques Dutronc,0.474148,0.33202,186.53995,pop
6432,Trash (live Paris),New York Dolls,0.474316,0.396358,468.06159,pop
4738,No Loafting,Junior Reid,0.474497,0.290405,160.7571,pop
7695,Talk About Me,Screamin' Jay Hawkins,0.475638,0.43486,252.99546,classical
1656,Cheshire Grin,Charlie Khan,0.476248,0.458987,205.08689,blues
2596,Sound Clash (featuring Beenie Man) - FattaSly Extended Mix,Dream Warriors,0.476248,0.464525,233.40363,rock
6051,Wishy Washy Woman,Mighty Joe Young,0.476248,0.333597,288.36526,blues
8214,The 23rd Psalm,Steve Erquiaga,0.476248,0.408956,113.78893,folk
9077,Leave Me Be,The Shirrows,0.476248,0.45385,159.26812,hip-hop
1260,If I'M Dreaming just Let Me Dream,Brenda Lee,0.476435,0.479408,315.08853,rock
2019,Tsai Me Lemoni (2005 Digital Remaster),Dakis,0.476435,0.531437,254.51057,rap
2989,America's Suitehearts,Fall Out Boy,0.476435,0.683658,237.21751,pop
5111,The One Who Lives Inside Your Heart,Lari White,0.476435,0.487596,215.562,rock
5853,Finisterre (Live),Mau Mau,0.476435,0.555415,163.18649,punk
8238,Natural Light (Subliminal Self-Help),Steven Halpern,0.476435,0.379295,108.38159,rock
3390,Distant Cousin,George Schuller,0.478277,0.560381,177.42322,soundtrack
7518,The Hills Of Old Wyomin',Roy Rogers,0.478277,0.382592,156.18567,rock
3876,Apoliome Re Giorgi (Feat. Etsi De),IMISKOUBRIA featuring Etsi De,0.478504,0.444904,216.60689,pop
6117,"DA(c)solA(c) Pour La PoussiA""re",Miossec,0.478726,0.520784,211.30404,blues
6592,Love,Opals,0.478726,0.415748,205.45261,rock
1500,Rotate,Capone-N-Noreaga feat. Busta Rhymes and Ron Browz,0.479116,0.366713,205.87057,pop
1917,Got To Tell The People,Cornell Campbell,0.480237,0.370541,232.48934,folk
832,Here And Beyond,Behemoth,0.480239,0.45385,204.5122,hip-hop
2373,Gigantor,Dickies,0.480239,0.471442,340.4273,rock
2965,Better Days (Album Version),Faith Hill,0.480239,0.352342,124.94322,rock
2427,If They Want It,DJ Clue / Fabolous Sport,0.480611,0.301502,241.10975,classical
4986,Death Blow,Kool Moe Dee,0.480611,0.255748,266.4224,rock
829,Cursed Angel Of Doom (Previously Unreleased&Re-Recorded Track),Behemoth,0.480934,0.372951,127.16363,pop
864,The Future,Benga,0.480934,0.550212,213.78567,rap
1149,Turn The Heat Up,Bobaflex,0.480934,0.433946,192.1824,folk
5580,4 Minutes [Featuring Justin Timberlake And Timbaland] [Junkie XL Remix Edit],Madonna,0.480934,0.345269,98.66404,classical
8507,40 OZ Quartet Part I,Tha Liks,0.480934,0.379295,121.05098,rock
48,Chaos (Live - Bridgehouse Tapes),4 Skins,0.482138,0.353533,210.07628,rock
442,Over The Rainbow,Anita Kerr,0.482138,0.361106,313.36444,rock
3780,Xue Hua Chao,Hins Cheung,0.482138,0.497544,87.45751,rock
8460,I Don't Know,Teenage Fanclub,0.482138,0.466629,277.78567,blues
8475,Year 3_000 Blues (2002 Digital Remaster),Ten Years After,0.482535,0.667295,214.5171,rock
9542,3 + 3,Vangelis,0.482804,0.378645,252.18567,rock
1030,Tell Your Momma Come,Black Eyed Peas,0.483065,0.424953,315.01016,bass
2061,Kiss the Sky,Danielle Bollinger,0.483065,0.501826,274.78159,pop
2567,Mary Had A Little Lamb,Dora The Explorer,0.483065,0.484125,204.85179,pop
4304,Fleetwood,Jim Bryson,0.483065,0.477311,310.80444,rap
5802,Anything's Better Than Feelin' The Blues,Martina McBride,0.483065,0.536862,213.13261,hip-hop
127,Anarchy in the UK (Sex Pistols) (Bonus Track),Adrenalin O.D.,0.483143,0.379762,304.71791,blues
4417,Witchcraft (1997 Digital Remaster),Joe Graves & The Diggers,0.483892,0.355009,406.17751,bass
4579,Go And Wash (Those Dirty Feet),Johnny Horton,0.483928,0.399034,183.84934,punk
2664,Pode Me Chamar,Eddie,0.483977,0.560381,128.62649,soundtrack
9449,October,U2,0.483977,0.440371,223.05914,pop
2247,Gateway,Dean Evenson,0.48447,0.556477,159.81669,rap
263,20 horas de nada,Alex Ubago,0.484563,0.325942,286.6673,blues
502,Babes In Arms,April Wine,0.484563,0.407822,205.37424,folk
520,Kyana,Arctique,0.484563,0.462368,268.2771,pop
1263,One About Heaven,Brent Lamb,0.484563,0.400388,213.52444,folk
1577,Round 7:  2138,Cassius Clay,0.484563,0.388333,285.02159,rock
2870,Cum,Eric Burdon,0.484563,0.352339,255.39873,pop
4009,Zhui Zhong,Jacky Cheung,0.484563,0.443709,145.55383,blues
4059,Rescue And Breakout,James Horner,0.484563,0.395353,251.79383,blues
4185,Madeleine (feat. Thomas Fersen),Jean Corti,0.484563,0.472281,242.80771,blues
4325,Jingle Bells,Jim Reeves,0.484563,0.391268,478.92853,rock
5086,Silver Bells,Lacy J. Dalton,0.484563,0.415115,263.18322,rap
5629,The Christmas Song,Mannheim Steamroller,0.484563,0.343428,168.46322,folk
5716,Honey,Mariah Carey,0.484563,0.326849,204.09424,blues
5889,Ur SjA$?lslig DAPd,MAY=negarm,0.484563,0.397804,241.03138,pop
6418,This Side Of Paradise,Nestor Torres,0.484563,0.349458,200.07138,rock
6933,You Can't Hurry Love (Live),Phil Collins,0.484563,0.419968,386.66404,rock
9598,Souffle 2,Vincent Bruley,0.484563,0.457982,274.15465,pop
9930,Comin' Home,ZO2,0.484563,0.365687,215.66649,pop
1035,Out Of This World,Black Flag,0.485122,0.519637,287.65995,pop
2419,Keys To The Whip (Straight Pimpin' Mix),Disco D feat. Lola Damone & Helluva,0.485122,0.442993,167.44444,rock
3749,Petite Fleur (Instrumental) (1996 Digital Remaster),Henri Rene And His Orchestra,0.485122,0.546326,278.54322,rock
7061,Hey Little Girl (1949),Professor Longhair,0.485122,0.607793,209.47546,rock
8548,Howells Delight,The Baltimore Consort,0.485122,0.523699,236.61669,pop
5540,I Changed My Mind (DJ Spinna Remix),Lyrics Born,0.485297,0.572028,235.20608,rap
1022,Ride On Time (Original Version),Black Box,0.485723,0.398883,240.32608,folk
6188,Mutter Erde,Monika_ Wolfgang,0.485761,0.449603,60.21179,rap
2251,You Can Do Better Than Me (Album Version),Death Cab for Cutie,0.487112,0.561831,247.11791,rock
4494,Warung Beach,John Digweed,0.487112,0.562507,235.15383,blues
6396,Song Sung Blue,Neil Diamond,0.487112,0.414276,238.94159,rock
6533,2StepN,North Mississippi Allstars,0.487112,0.471362,127.05914,pop
9235,Seize the day,Time Factory,0.487112,0.475941,211.33016,punk
3776,Ain't That Something,High Strung_ The,0.487359,0.423976,199.78404,punk
9597,"Ombre Et LumiA""re",Vincent Bruley,0.487379,0.39909,265.29914,folk
3133,I've got Vilking in Me,Four Tet,0.487492,0.503152,291.97016,rock
8908,Bad Reputation (Originally Performed by Thin Lizzy),The Meatmen,0.487492,0.354455,147.69587,hip-hop
3328,That Girl,Gary Morris,0.487957,0.398036,198.66077,rock
640,Midnight  (LP Version),Axe,0.48829,0.628246,261.95546,country
2023,Hornpipes: The First of May / the New Century,Dale Russ / Finn MacGinty,0.48829,0.39662,232.38485,bass
2152,Sunshower,Dave Valentin,0.48829,0.350657,229.27628,blues
4642,Samaritanas Del Amor,Jose Luis Perales,0.48829,0.524449,281.0771,pop
5830,Restcure,Marygold,0.48829,0.448594,241.97179,country
6089,Breakin',Milk Inc.,0.489031,0.144685,321.56689,pop
2922,Good Enough,Evanescence,0.489038,0.461517,114.07628,blues
4006,Fen Shou Zong Yao Zai Yu Tian,Jacky Cheung,0.489038,0.497197,225.48853,rock
4416,The Friendly Visit / The Stack of Wheat / The Gypsy Hornpipe,Joe Derrane_ Frankie Gavin_ Brian McGrath,0.489038,0.475941,142.73261,punk
5451,Adios Pampa Mia,Los Iracundos,0.489038,0.464886,282.69669,blues
6353,Sahnu bhul ke Maha,Naseebo Lal,0.489038,0.568201,67.10812,pop
1578,Bailando,Casual,0.489133,0.351173,192.02567,pop
1889,Just One Time,Connie Smith,0.489174,0.546745,264.01914,rock
9384,Traffic,Truckfighters,0.489174,0.349476,311.11791,hip-hop
2916,Headless Heroes (LP Version),Eugene McDaniels,0.490808,0.45385,188.31628,hip-hop
5768,His Love Says (Album),Mark Lowry,0.490808,0.418418,298.10893,classical
7953,Within My Blood,Skeletonwitch,0.490808,0.449493,187.42812,blues
6833,Mr. Wonderful,Peggy Lee,0.490904,0.524467,229.8771,rock
6912,More Power To Ya,Petra,0.490904,0.514523,256.39138,pop
5167,Same Game,Leigh Jones,0.491311,0.336142,200.88118,pop
8719,Danger! She's A Stranger,The Five Stairsteps,0.4923,0.344872,222.11873,pop
7414,Decima Del Tiempo De Antes,Roberto Torres,0.492394,0.367008,168.33261,blues
3274,Rider 4 Real,G Unit ft. 50 Cent_ Lloyd Banks & Tony Yayo,0.492398,0.45385,161.35791,hip-hop
6588,Eight (Album Version),Onesidezero,0.492398,0.454785,273.99791,punk
2376,Distractions,Dictafone,0.492714,0.594628,210.70322,pop
3197,Five Long Years,Freddie King,0.492714,0.430321,321.01832,rock
4172,Boar Hog Blues,blues Gillum,0.492714,0.439836,181.18485,folk
5260,Where We Are From,Lexie Mountain Boys,0.492714,0.477799,252.86485,pop
5276,Ocean Drive,Lighthouse Family,0.492714,0.494207,678.76526,rock
5412,El Jorobadito,Los AutA(c)nticos Decadentes,0.492714,0.550762,253.67465,punk
2856,Check 1_2,EPMD,0.493467,0.422034,601.3122,blues
9839,Thug Love,X-Raided featuring Teddy Bear_ Big Pook_ T-Nutty,0.493888,0.524063,198.89587,rock
3777,Show a Sign of Life,High Strung_ The,0.493946,0.449887,187.0624,rock
8032,Everyone (LP Version),Socialburn,0.494357,0.394128,216.55465,hip-hop
7454,My Pillow,Roger Miller,0.49447,0.563404,254.51057,hip-hop
7585,Start Moving,Sal Mineo,0.49447,0.435145,229.14567,rock
951,I Walked Today Where Jesus Walked,Bill & Gloria Gaither,0.49449,0.368054,234.78812,blues
1013,Queen Street Rag (144826),Birmingham Jubilee Singers,0.49449,0.38408,265.61261,rock
1026,Ville Eyolf,Black Debbath,0.49449,0.437866,183.53587,classical
1166,Les Noirs Marchant (Rudy Van Gelder 24Bit Mastering) (2002 Digital Remaster),Bobby Hutcherson,0.49449,0.415938,257.59302,blues
1876,C Day (Maxi Club Version),Confetti's,0.49449,0.406582,621.7922,folk
2570,Grace And Mercy Part II,Dorothy Norwood,0.49449,0.406582,311.95383,folk
3343,Blueberry Hill,Gene Autry,0.49449,0.426329,235.80689,pop
3687,Mark My Words (Album Version),Hatebreed,0.49449,0.385878,248.34567,folk
4478,Song Of The Valley,John Cale,0.49449,0.48802,165.38077,rock
6253,Please Belive It,Mr. De',0.49449,0.432054,411.01016,pop
6417,Spanish Grease,Nestor Torres,0.49449,0.414196,378.09587,blues
6709,I Constantly Thank God For Esteban (Album Version),Panic! At The Disco,0.49449,0.367409,245.13261,blues
6770,Mass No. 19 in D minor_ 'Requiem' K626: Lacrimosa,Patrizia Pace/Waltraud Meier/Frank Lopardo/James Morris/Swedish Radio Choir/Stockholm Chamber Choir/Berliner Philharmoniker/Riccardo Muti,0.49449,0.344405,211.74812,pop
7019,Ju Ju,Poncho Sanchez,0.49449,0.447935,280.65914,rock
7990,Itchycoo Park,Small Faces,0.49449,0.52049,187.24526,hip-hop
8450,Mean Old World Blues,T-Bone Walker,0.49449,0.382528,152.13669,bass
8742,Con Alma,The Fureys,0.49449,0.326849,227.00363,blues
9189,Macht hoch die TA1/4r,Thomas Battenstein,0.49449,0.379437,127.05914,country
9601,Life,Vinylbase,0.49449,0.359325,230.66077,hip-hop
2728,Estudio,Eduardo Fernandez,0.495124,0.395794,385.2273,pop
5428,Orgullo,Los Cisnes,0.495285,0.332276,271.82975,punk
368,Shadow After Dark,Ana Popovic,0.495294,0.306242,124.86485,pop
5225,FauchA(c),Les Hou-Lops,0.495294,0.353001,229.79873,blues
8845,You Gave Me A Mountain,The Jordanaires,0.495294,0.291452,184.37179,country
2283,Xtra Thump (Featuring Tash from Tha Alkaholiks),Defari,0.495359,0.383915,259.21261,blues
1228,Cellular Phone,Bounty Killer,0.495422,0.385788,191.73832,rock
2566,Limbo Rock,Dora The Explorer,0.495453,0.430545,217.41669,rap
9045,Stop Breaking Down (1994 Digital Remaster),The Rolling Stones,0.495453,0.40106,160.31302,hip-hop
217,"L'Homme au trapA""ze volant",Alain Turban,0.496175,0.458731,273.03138,rock
950,I Never Shall Forget That Day (Reunion Album Version),Bill & Gloria Gaither,0.496175,0.458592,238.52363,country
1382,Sun Shower - Cadence Weapon Remix (Cd),Busdriver,0.496175,0.421449,246.49098,blues
2096,Why Did You All Lie to Me?,Dario Marianelli,0.496175,0.54794,223.65995,rap
3006,Heft*,Fastway,0.496175,0.590449,261.14567,rock
3613,What Are You Fighting For,Gyptian,0.496175,0.46527,185.5473,pop
7059,Bald Head,Professor Longhair,0.496175,0.5364,263.52281,blues
7410,Some Guys Have All The Luck,Robert Palmer,0.496175,0.500119,195.65669,rap
1975,Cold Youth,Cut Copy,0.496796,0.423976,175.22893,punk
8461,It's All In My Mind,Teenage Fanclub,0.497439,0.394884,285.72689,blues
5594,Bi Thus A Mo Shuile (LP Version),Maire Brennan,0.497498,0.41095,201.27302,country
12,14 Botellas,2 Minutos,0.497706,0.356407,124.18567,blues
2124,Only Love,Daryl Hall & John Oates,0.497833,0.476389,211.87873,punk
6803,Move On,Paul Stanley,0.497833,0.415354,103.75791,bass
3394,"AurA""le et CA(c)line",Georges Delerue,0.498132,0.385584,197.25016,classical
5262,Romeo's Exile,Liam O'Flynn,0.498132,0.665577,398.15791,pop
2483,Times Up,DJ Spinn,0.498171,0.42494,131.34322,blues
8585,Lake Charles Two-Step,The California Cajun Orchestra,0.498355,0.464547,57.18159,rock
3088,Assassin,Floor,0.499446,0.454542,151.09179,classical
4934,Stand (Album Version),Kiss,0.499446,0.566138,295.75791,rock
5138,The Preacher & the Funeral,LaWanda Page,0.499446,0.446733,177.18812,rock
6023,Gail Wakes Up,Michael Whalen,0.499446,0.598555,234.05669,rap
7696,What's Gonna Happen On the 8th Day,Screamin' Jay Hawkins,0.499446,0.434697,140.30322,bass
7882,Sample Track 17,Simon Harris,0.499446,0.461517,291.02975,blues
8006,Playstation Generation,Smut Peddlers,0.499446,0.547507,1030.19057,punk
8108,Get Your Head Stuck On Your Neck,Soul Mekanik,0.499446,0.42494,157.02159,blues
9254,Well Oh Well,Tiny Bradshaw,0.499446,0.515325,301.50485,hip-hop
5933,Memphis Jug,Memphis Jug Band,0.499665,0.423976,44.30322,punk
7494,Blues Again,Rory Block,0.499665,0.354169,213.91628,folk
8400,I Am Fred Astaire (Album Version),Taking Back Sunday,0.499665,0.336142,225.20118,pop
2698,I Could Use Another You (Digital Re-Recording),Eddy Raven,0.499752,0.3602,62.92853,pop
3193,N'ayez crainte mesdames,Fred Merpol,0.49986,0.360871,425.16853,hip-hop
5721,Honey,Mariah Carey Featuring Da Brat & JD,0.499861,0.376298,341.68118,rock
1757,Beautiful,Christina Aguilera,0.500015,0.417871,133.27628,country
9841,Aftertaste,X-tv,0.501117,0.479205,212.84526,rock
3926,We All Need Love,Irma Thomas,0.501315,0.417967,350.64118,blues
1025,"TredveAY=rsfurua PAY= AskA,y",Black Debbath,0.501726,0.290207,140.01587,blues
6394,Reminisce For A While (Sung With Raul Malo),Neil Diamond,0.502211,0.71367,402.36363,rock
8219,What Woman Really Wear To Bed,Steve Harvey,0.502211,0.53105,251.76771,blues
493,Min Tou Milate Tou Pediou,Antonis Remos,0.50245,0.46039,137.9522,bass
1326,The Fourth Wish,Bruno Sanfilippo,0.50245,0.410851,384.70485,rock
3751,National Fencibles March,Henry Mancini,0.502544,0.416173,243.04281,blues
1780,I Will Be Free (LP Version),Cindy Morgan,0.503185,0.582922,223.26812,punk
1291,Over And Out [Album Version],Britny Fox,0.503381,0.367869,173.92281,blues
1858,The World Turned Upside Down,Coldplay,0.503381,0.344198,238.65424,country
2282,I Want To Live (Smash Club Mix),Deepface,0.503381,0.369506,213.7073,folk
3109,Slow Ride [Live Version],Foghat,0.503381,0.343844,156.55138,pop
3302,Meu Bem Meu Mal (Mi Bien Mi Mal),Gal Costa,0.503381,0.483035,210.33751,blues
3668,White Girl Who Can Dance,HardNox,0.503381,0.341289,225.14893,rock
4482,Goin' To Hell On A Sled,John D. Loudermilk,0.503381,0.318834,203.62404,country
5292,Everyone's At It,Lily Allen,0.503381,0.353156,249.44281,blues
5471,Soy De Oaxaca,Los Originales De San Juan,0.503381,0.337507,222.06649,country
6575,You're Not Alone,Olive,0.503381,0.294987,216.34567,rock
6578,EnervA(c),Olivia Ruiz,0.503381,0.367732,227.082,blues
6970,Don't Do That,Pinchers,0.503381,0.383877,298.37016,blues
7037,Chuckanut Drive,Power Pill Fist,0.503381,0.41211,280.13669,blues
7162,Obsession,Rainforest Trio,0.503381,0.398408,201.50812,classical
8384,Why U Mad At Me (Explicit Screwed Version),T.I.,0.503381,0.348434,231.10485,blues
8911,We Didn't Kill Each Other (But Didn't We Try) [Originally Performed by Dallas Wayne],The Meatmen,0.503381,0.32865,77.11302,punk
9225,Protect You,Tim Hornsby,0.503381,0.348333,301.73995,rock
9866,The Legend of Yellow Boobie,Year of Desolation,0.503381,0.364976,274.12853,rock
5972,Have Thine Own Way,Michael Bloomfield,0.503576,0.345936,285.77914,pop
4275,Woman Shy,Jerry Reed,0.503752,0.468159,327.6273,rock
3345,Frankie And Johnny,Gene Autry,0.5039,0.360871,321.2273,hip-hop
9,Machinenfunk,1. Futurologischer Congress,0.504034,0.389536,206.57587,blues
2170,The Christmas Song,David Banner / Sky / Marcus,0.504034,0.424108,156.682,rock
4504,Big Boss Man,John Hammond,0.504034,0.501826,201.24689,pop
5223,"Take The ""A"" Train",Les Brown,0.504034,0.424953,199.8624,bass
93,Thats What I Like About a Country Song,Aaron Watson,0.505487,0.515325,208.92689,hip-hop
451,I'm Going All The Way (Album),Ann Nesby,0.505487,0.410851,324.07465,rock
2286,Korea (LP Version),Deftones,0.505487,0.566912,151.03955,classical
7012,Kenourgios Erotas,POLINA,0.505487,0.529167,556.06812,pop
6904,Too Late,Peter Hunningale,0.505751,0.45963,221.90975,classical
8642,Merry Christmas Baby,The Continentals,0.506271,0.425126,237.97506,pop
5732,Mighty Lak' a Rose,Marilyn Horne,0.506905,0.808502,188.99546,blues
7577,Slave Song,Sade,0.506905,0.359757,190.69342,classical
4922,Hot Girls,Kiprich,0.507269,0.677088,297.53424,rock
1848,Can't Stop Cocoa Tea,Cocoa Tea,0.507347,0.347599,126.95465,country
7474,Mark Practices,Rolfe Kent,0.50749,0.413885,42.34404,rock
506,Crave and Wonder,Arc Angels,0.507532,0.555969,267.2322,pop
6063,Junko partner,Mike Bloomfield,0.507532,0.580013,354.76853,pop
62,U Not Like Me,50 Cent,0.507669,0.388325,218.04363,blues
9350,The Windmills Of Your Mind,Toots Thielemans,0.507669,0.398729,245.13261,classical
5542,Is It The Skin I'm In?,Lyrics Born,0.507984,0.354517,313.75628,hip-hop
4503,Ain't That Loving You Baby,John Hammond,0.508068,0.382962,147.9571,pop
7080,Requiem Blaster,Pumpkin Buzzard,0.508289,0.4655,285.90975,rock
8883,The Man From U.N.C.L.E.,The London Theatre Orchestra,0.508602,1.005942,275.04281,hip-hop
6477,"PrA(c)liminaires_ par Philippe PagA""s (feat. Philippe PagA""s)",Nicolas Bacchus,0.508985,0.345637,241.52771,hip-hop
6077,Problems,Mikey Dread,0.50904,0.336186,233.76934,rock
6697,Crustaceans As Castanets,Pagan Wanderer Lu,0.509157,0.3602,793.62567,pop
56,He Never Changes,4Him,0.509641,0.372119,222.32771,rock
1740,Josephine (French Edit),Chris Rea,0.509641,0.45363,121.96526,hip-hop
2171,Frieda,David Benoit,0.509641,0.532446,141.08689,rock
8663,Don't You Think It's Time To Go,The Del McCoury Band,0.509641,0.453881,70.89587,rock
9740,That you fool ed me,Wilks,0.509641,0.429354,229.8771,blues
5807,Pick Me Up On Your Way Down,Martina McBride,0.510019,0.373001,279.74485,blues
3934,Yhteinen koti,Irwin Goodman,0.510119,0.442766,190.48444,rock
5375,Aljarafe,Lole y Manuel,0.510193,0.694129,157.07383,rock
44,Way Beyond,32 Leaves,0.510962,0.529166,159.4771,rock
1798,24 Hours from Tulsa (Bonus Track),Claire Hamill,0.510962,0.499018,202.08281,country
7426,You Still Believe in Me,Rockabye Baby!,0.510997,0.427123,294.76526,blues
740,Don't Knock Love,Barbara Carr,0.511255,0.384184,357.82485,pop
1337,Henrys Death,BT,0.511424,0.376557,293.92934,rock
4690,El Perro,Juana Molina,0.511424,0.415938,269.322,blues
4826,Oprah (Album Version),Kathleen Madigan,0.511424,0.39662,132.15302,bass
4847,As Mist Lay Silent Beneath,Keep Of Kalessin,0.511424,0.367318,229.32853,pop
5498,It's Not What You Say,Louie Ramirez,0.511424,0.431883,200.38485,bass
5733,Nana,Marilyn Horne,0.511424,0.377828,486.97424,rock
6082,Your Love,Mikey Dread,0.511424,0.340915,153.25995,rock
6181,Eres Tu,Mongo Santamaria,0.511424,0.344985,286.4322,rock
6458,Kumal & Sangha,Nick Ingman,0.511424,0.403683,287.32036,blues
6565,Destiny Ft: Lesk One,Ol' Dirty Bastard,0.511424,0.375494,208.66567,folk
6610,Act One: Rise and Fall - From the Ashes (I. Chapter One / II. Chapter Two),Orenda,0.511424,0.473613,237.68771,pop
8417,It Is No Secret (What God Can Do),Tammy Wynette,0.511424,0.353242,224.86159,blues
9264,Bata 6/8,Tito PuentA(c),0.511424,0.415442,338.96444,hip-hop
9317,Shy Boy (1999 Digital Remaster),Tomorrow,0.511424,0.419968,235.65016,rock
1504,The Way Love Is,Captain Hollywood Project,0.512254,0.505453,147.64363,rock
2467,Give It All You Got,DJ Primo,0.512254,0.477799,264.77669,pop
8277,Back On My New S*** (feat. Tre Williams),Styles P,0.512254,0.406508,275.12118,blues
8519,Ducktails - Moon,The Advantage,0.512254,0.504855,265.24689,rock
6862,Mallorca_ Op.202 - transcr. Marc Switzer,Pepe Romero,0.51232,0.47187,184.05832,rock
4834,Never My Love,Kathy Troccoli,0.513106,0.514523,134.05995,pop
7598,Akhm Nakon,Saman,0.513143,0.464786,236.042,rock
4646,February Song [Live],Josh Groban,0.51319,0.415236,245.34159,rock
5599,Keep It Going Louder (Tom Stephan Harder Mix),Major Lazer,0.51319,0.609481,223.76444,rock
8550,You Lasses and Lads,The Baltimore Consort,0.51319,0.297333,147.66975,blues
8892,You Left Me,The Maine,0.51319,0.410477,214.43873,pop
1317,You Should Be Free,Bruce Rowland,0.513219,0.46455,258.19383,rap
4343,Million Teardrops,Jimmy Cliff,0.513219,0.458987,238.96771,blues
309,Take Her Out,Alice In Chains,0.513517,0.475941,168.85506,punk
1327,2HB (1999 Digital Remaster),Bryan Ferry,0.513517,0.368507,224.39138,classical
4338,Don't Cha Know,Jimmie Vaughan,0.513517,0.443099,204.25098,pop
8838,Steppin' Out Tonight,The Jets,0.513517,0.373611,305.05751,pop
9278,Happy Valentine's,Toby Love,0.513517,0.533085,188.94322,rock
980,'57 Chevrolet,Billie Jo Spears,0.514298,0.45385,222.14485,hip-hop
2303,Lover In Demand,Delbert McClinton,0.514298,0.361106,391.02649,rock
4582,The Battle Of New Orleans,Johnny Horton,0.514298,0.378648,99.00363,rock
1462,Italian Concerto in F_ BWV 971 - Allegro,Camerata Brasil,0.514753,0.42969,225.64526,rock
7525,Evergreen,Rubyhorse,0.514753,0.508813,306.05016,hip-hop
7802,Transamazonia (Deep Dish No Doze Mix),Shamen,0.514753,0.476389,519.13098,punk
9716,Speed Of Sound (Emergency Broadcast Album Version),White Heart,0.514753,0.439836,307.35628,folk
268,Unbreak My Heart,Alexander O'Neal,0.515132,0.36083,175.72526,folk
4360,Wailing Sounds,Jimmy Page,0.515357,0.537267,426.78812,rock
8104,Tuscan Chica,Soul Ballet,0.515357,0.417592,117.02812,rock
205,God Bird Change,Al DiMeola,0.515964,0.515325,231.94077,hip-hop
2119,Spent,Darwin's Waiting Room,0.515964,0.508813,233.40363,hip-hop
3980,It's All Understood,Jack Johnson,0.515964,0.542602,171.93751,pop
4094,The Sun is here for you,Jane Winther,0.515964,0.533843,159.29424,rock
5574,Cabaret,Mademoiselle Sane,0.515964,0.51717,260.17914,rock
9814,Rebel Music,Wyclef Jean featuring Prodigy of Mobb Deep,0.515964,0.529167,359.36608,pop
2741,Al maestro,El Barrio,0.516122,0.605191,219.37587,hip-hop
4684,Venti scudi,Juan Diego FlA3rez / Mariusz Kwiecen / Orquestra de la Comunitat Valenciana / Daniel Oren,0.516396,0.413296,247.24853,pop
3676,The Ball,Harry Gregson-Williams,0.516501,0.509243,287.73832,rock
6870,The Song Is You,Percy Faith,0.517149,0.366705,224.36526,folk
9204,All That's Left,Thrice,0.517149,0.37897,185.86077,folk
8397,Idnnitkhtr,TAKARU,0.517658,0.580013,258.63791,pop
4524,Looking Back,John Mayall & The Bluesbreakers,0.517789,0.670106,207.80363,country
1946,I Heard It Throught The Grapevine,Creedence Clearwater Revived,0.51831,0.511526,266.89261,pop
3509,Rock The House (Radio Edit),Gorillaz,0.51831,0.578302,260.96281,rock
7830,Golden Touch (LP Version),Shinehead,0.51831,0.60663,259.97016,hip-hop
4566,Old Man Rocking Chair,John Williams,0.518341,0.475393,242.62485,country
7593,I Can't Stand It,Sam Baker,0.518341,0.543954,69.90322,rock
8793,Need To Belong To Someone,The Impressions,0.518341,0.413758,59.95057,rock
9483,Bystander (Album Version),unloco,0.518341,0.357483,208.1171,bass
6233,Fall River Legend: Conversation: Morton Gould/Agnes de Mille,Morton Gould,0.518419,0.3635,100.362,hip-hop
9158,One Little Baby,The Wilburns,0.518419,0.452102,386.48118,blues
2066,Light,Dann Huff,0.51876,0.413238,204.38159,pop
4004,Why Can't You Be Mine,Jackie Wilson,0.51876,0.362219,154.74893,blues
4026,Les Femmes Des Autres,Jacques Dutronc,0.51876,0.406626,95.58159,folk
4329,TRUE,Jim Reeves,0.51876,0.383877,278.96118,blues
4650,Butts n Stuff,Josh Mullins,0.51876,0.395791,128.67873,rock
5432,Macarena,Los Del Rio,0.51876,0.413758,32.1824,rock
7417,Conker The King,Robin Beanland/Dweezil Zappa/Nile Rodgers/Rabbit In The Moon,0.51876,0.416936,236.43383,hip-hop
7609,Ain`t got nothing ( feat. David Banner & Eddy Soulo ),Samy Deluxe,0.51876,0.399377,230.5824,hip-hop
8049,Bonnie Mae,Solas,0.51876,0.340276,226.82077,classical
8377,Times Square,T Lavitz,0.51876,0.37897,187.92444,folk
8516,Sailing To The Edge Of The Earth,The Abominable Iron Sloth,0.51876,0.393957,300.01587,rock
4138,Street Vibe,Jason Miles,0.51895,0.367008,297.63873,blues
